id_siniestro,id_poliza,id_asegurado,ramo,cobertura,ciudad,id_proveedor,beneficiario,fecha_inicio_poliza,fecha_fin_poliza,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,suma_asegurada,descripcion,documentos_completos,documentos_inconsistentes,historial_siniestros_asegurado,etiqueta_fraude_simulada,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,id_vehiculo,placa_hash,marca,modelo,anio,tipo_evento,tipo_impacto,tercero_identificado,reporte_policial,hay_testigos,ocurrio_noche,ocurrio_fin_semana,zona_alta_siniestralidad,historial_siniestros_vehiculo,taller,conductor_recurrente,monto_pagado,estado,sucursal,chasis_hash,motor_hash,supplier_ruc,supplier_risk_signal_score,supplier_risk_band,lista_restrictiva_sercop,provincia,canton,data_source_lineage
SIN-009959,POL-04372,ASEG-003919,vehiculos,choque,Guayaquil,PROV-099314538600,PROV-RUC-0993145386001,2022-11-23,2024-07-06,2023-08-10,2023-08-19,6448.35,5271.45,6325.74,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,No,True,3,1,260,331,9,ASEG-003919,009959,Volkswagen,Gol,2020.0,choque,posterior,False,False,False,False,False,True,3,PROV-RUC-0993145386001,True,856.57,Reserva,Guayaquil,N-009959,SIN-00,993145386001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009960,POL-02569,ASEG-003720,vida,fallecimiento,Quito,PROV-010272043000,PROV-RUC-0102720430001,2026-07-11,2027-07-05,2026-11-17,2026-11-30,37088.54,30509.14,36610.97,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,0,129,230,13,,,,,,,posterior,True,False,True,False,False,True,0,,False,28225.36,Reserva,Quito,,,102720430001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009961,POL-02420,ASEG-008031,generales,danio,Guayaquil,PROV-169171264400,PROV-RUC-1691712644001,2021-12-15,2023-01-05,2022-07-02,2022-07-02,21172.08,19552.13,23462.56,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,0,0,199,187,0,,,Volkswagen,Gol,2012.0,robo,posterior,True,True,True,False,False,True,0,,False,1299.35,Liquidado,Guayaquil,N-009961,SIN-00,1691712644001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009962,POL-05782,ASEG-005587,vehiculos,choque,Quito,PROV-091101637600,PROV-RUC-0911016376001,2022-05-17,2022-10-18,2022-08-17,2022-08-30,2907.66,2371.72,2846.06,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,0,0,92,62,13,ASEG-005587,009962,Nissan,Sentra,2011.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-0911016376001,False,1823.9,Cierre Sin Consecuencia,Quito,N-009962,SIN-00,911016376001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009963,POL-04607,ASEG-001210,salud,atencion_medica,Cuenca,PROV-179098414100,PROV-RUC-1790984141001,2020-12-12,2022-03-15,2021-10-11,2021-10-25,1120.29,1174.7,1409.64,Sin señales relevantes de riesgo.,Sí,False,1,0,303,155,14,,,,,,,posterior,True,False,True,False,False,True,0,,False,257.14,Liquidado,Cuenca,,,1790984141001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-009964,POL-05180,ASEG-003456,hogar,incendio,Manta,PROV-160046104800,PROV-RUC-1600461048001,2023-10-09,2025-01-27,2024-07-10,2024-07-17,10538.92,9147.6,10977.12,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,Sí,False,1,0,275,201,7,,,,,,,posterior,True,False,True,False,False,True,0,,False,141.55,Cierre Sin Consecuencia,Manta,,,1600461048001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-009965,POL-03294,ASEG-006468,vehiculos,choque,Guayaquil,PROV-171730636700,PROV-RUC-1717306367001,2022-03-14,2022-05-16,2022-06-25,2022-07-02,5254.76,4040.92,4849.1,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,1,0,103,-40,7,ASEG-006468,009965,Mazda,3,2016.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1717306367001,False,56.99,Cierre Sin Consecuencia,Guayaquil,N-009965,SIN-00,1717306367001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009966,POL-02575,ASEG-001837,vida,fallecimiento,Quito,PROV-179081934500,PROV-RUC-1790819345001,2021-03-15,2022-03-27,2021-08-21,2021-09-08,58943.91,52829.82,63395.78,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,1,0,159,218,18,,,,,,,posterior,True,False,False,False,False,True,0,,False,31526.43,Anticipo,Quito,,,1790819345001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009967,POL-01705,ASEG-009012,vehiculos,robo,Guayaquil,PROV-060246074300,PROV-RUC-0602460743001,2018-08-07,2019-12-03,2019-03-21,2019-03-26,23147.23,23632.64,28359.17,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,No,True,1,0,226,257,5,ASEG-009012,009967,Kia,Rio,2024.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-0602460743001,False,11359.09,Liquidado,Guayaquil,N-009967,SIN-00,602460743001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009968,POL-00273,ASEG-012055,vehiculos,choque,Quito,PROV-179280618600,PROV-RUC-1792806186001,2021-05-31,2022-03-02,2021-09-19,2021-09-23,5348.26,4592.24,5510.69,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,2,0,111,164,4,ASEG-012055,009968,Mazda,3,2015.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-1792806186001,True,1994.97,Cierre Sin Consecuencia,Quito,N-009968,SIN-00,1792806186001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009969,POL-00355,ASEG-002822,salud,atencion_medica,Cuenca,PROV-070504768600,PROV-RUC-0705047686001,2020-01-24,2021-04-08,2020-04-29,2020-05-13,710.74,626.15,1000.0,Sin señales relevantes de riesgo.,Sí,False,1,0,96,344,14,,,,,,,posterior,True,False,True,False,False,True,0,,False,141.61,Pago Total,Cuenca,,,705047686001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-009970,POL-05121,ASEG-008585,hogar,incendio,Manta,PROV-096477302200,PROV-RUC-0964773022001,2022-01-02,2023-04-07,2022-11-26,2022-11-27,8952.35,6896.61,8275.93,Reporte de robo tardío con inconsistencias en factura y denuncia en Manta.,Sí,False,0,0,328,132,1,,,,,,,posterior,True,False,True,False,False,True,0,,False,3803.58,Cierre Sin Consecuencia,Manta,,,964773022001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-009971,POL-02296,ASEG-008244,vehiculos,choque,Guayaquil,PROV-096477302200,PROV-RUC-0964773022001,2020-08-05,2022-05-24,2021-06-20,2021-07-15,6715.83,6555.73,7866.88,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,0,0,319,338,25,ASEG-008244,009971,Renault,Logan,2010.0,choque,posterior,False,False,False,False,False,True,0,PROV-RUC-0964773022001,False,2436.76,Pago Parcial,Guayaquil,N-009971,SIN-00,964773022001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009972,POL-05262,ASEG-001148,vida,fallecimiento,Quito,PROV-099329177300,PROV-RUC-0993291773001,2023-03-29,2024-05-20,2024-02-10,2024-02-14,39637.68,40082.73,48099.28,Beneficiario aparece en varios casos observados.,Sí,False,0,0,318,100,4,,,,,,,posterior,True,False,True,False,False,True,0,,False,10574.47,Pago Parcial,Quito,,,993291773001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009973,POL-04822,ASEG-010082,vehiculos,robo,Guayaquil,PROV-096477302200,PROV-RUC-0964773022001,2024-02-04,2025-01-10,2024-03-04,2024-03-08,24975.0,25979.78,31175.74,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,2,0,29,312,4,ASEG-010082,009973,Volkswagen,Gol,2021.0,robo,posterior,True,True,True,False,False,True,2,PROV-RUC-0964773022001,True,15092.64,Reserva,Guayaquil,N-009973,SIN-00,964773022001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009974,POL-06163,ASEG-012365,vehiculos,choque,Quito,PROV-179277567100,PROV-RUC-1792775671001,2022-06-26,2024-01-26,2023-06-16,2023-06-16,4722.02,4134.23,4961.08,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,2,0,355,224,0,ASEG-012365,009974,Hyundai,Accent,2020.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-1792775671001,True,1154.0,Liquidado,Quito,N-009974,SIN-00,1792775671001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009975,POL-00984,ASEG-002747,salud,atencion_medica,Cuenca,PROV-172454748200,PROV-RUC-1724547482001,2020-11-24,2021-07-12,2021-01-24,2021-01-24,866.94,652.9,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,61,169,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,193.01,Cierre Sin Consecuencia,Cuenca,,,1724547482001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-009976,POL-05131,ASEG-005855,hogar,incendio,Manta,PROV-171905213400,PROV-RUC-1719052134001,2023-02-20,2023-09-10,2023-06-04,2023-06-04,8436.65,6955.29,8346.35,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,Sí,False,0,0,104,98,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,3117.3,Pago Total,Manta,,,1719052134001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-009977,POL-05123,ASEG-001091,vehiculos,choque,Guayaquil,PROV-172071619800,PROV-RUC-1720716198001,2022-01-26,2023-03-02,2022-06-26,2022-06-26,6456.2,6139.56,7367.47,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,2,0,151,249,0,ASEG-001091,009977,Toyota,Hilux,2023.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-1720716198001,True,4008.06,Cierre Sin Consecuencia,Guayaquil,N-009977,SIN-00,1720716198001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009978,POL-02068,ASEG-009668,vida,fallecimiento,Quito,PROV-099239979100,PROV-RUC-0992399791001,2019-07-06,2020-06-05,2020-04-19,2020-05-05,60048.4,56754.78,68105.74,Beneficiario aparece en varios casos observados.,Sí,False,1,0,288,47,16,,,,,,,posterior,True,False,False,False,False,True,0,,False,44336.47,Reserva,Quito,,,992399791001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009979,POL-04258,ASEG-009579,vehiculos,robo,Guayaquil,PROV-179317421300,PROV-RUC-1793174213001,2021-02-17,2021-10-10,2021-03-29,2021-03-29,19869.02,15841.41,19009.69,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,2,0,40,195,0,ASEG-009579,009979,Chevrolet,Spark,2021.0,robo,posterior,False,True,False,False,False,True,2,PROV-RUC-1793174213001,True,13231.99,Pago Parcial,Guayaquil,N-009979,SIN-00,1793174213001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009980,POL-05882,ASEG-005589,vehiculos,choque,Quito,PROV-160046104800,PROV-RUC-1600461048001,2019-04-05,2019-08-07,2019-08-26,2019-08-26,3615.9,3046.9,3656.28,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,0,143,-19,0,ASEG-005589,009980,Toyota,Corolla,2019.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1600461048001,False,1995.02,Pago Total,Quito,N-009980,SIN-00,1600461048001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009981,POL-00458,ASEG-010838,generales,danio,Cuenca,PROV-171136224200,PROV-RUC-1711362242001,2023-07-30,2024-11-06,2024-03-29,2024-04-01,1191.76,1131.6,1357.92,Sin señales relevantes de riesgo.,Sí,False,2,0,243,222,3,,,,,,,posterior,True,False,True,False,False,True,0,,False,388.51,Pago Total,Cuenca,,,1711362242001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-009982,POL-06232,ASEG-000039,hogar,incendio,Manta,PROV-179096541400,PROV-RUC-1790965414001,2021-05-11,2021-05-20,2021-05-27,2021-06-07,8694.58,7475.73,8970.88,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,Sí,False,1,1,16,-7,11,,,,,,,posterior,True,False,True,False,False,True,0,,False,4092.45,Cierre Sin Consecuencia,Manta,,,1790965414001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-009983,POL-02853,ASEG-004000,vehiculos,choque,Guayaquil,PROV-010602505900,PROV-RUC-0106025059001,2021-01-03,2021-12-24,2021-02-09,2021-02-09,4959.55,3738.33,4486.0,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,1,0,37,318,0,ASEG-004000,009983,Hyundai,Accent,2018.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-0106025059001,False,1169.71,Cierre Sin Consecuencia,Guayaquil,N-009983,SIN-00,106025059001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009984,POL-00262,ASEG-010510,vida,fallecimiento,Quito,PROV-110394579400,PROV-RUC-1103945794001,2020-09-11,2020-11-04,2020-11-12,2020-11-12,47593.16,37626.17,45151.4,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,0,62,-8,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,13147.58,Reserva,Quito,,,1103945794001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009985,POL-00947,ASEG-004333,vehiculos,robo,Guayaquil,PROV-210005677500,PROV-RUC-2100056775001,2023-04-07,2023-11-12,2023-05-28,2023-05-28,15375.81,12776.81,15332.17,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,0,0,51,168,0,ASEG-004333,009985,Toyota,Hilux,2020.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-2100056775001,False,5579.94,Liquidado,Guayaquil,N-009985,SIN-00,2100056775001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009986,POL-03220,ASEG-003950,vehiculos,choque,Quito,PROV-170889743200,PROV-RUC-1708897432001,2019-01-29,2019-10-24,2019-08-04,2019-08-10,5229.51,5070.39,6084.47,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,0,0,187,81,6,ASEG-003950,009986,Renault,Logan,2011.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1708897432001,False,1103.12,Liquidado,Quito,N-009986,SIN-00,1708897432001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009987,POL-01668,ASEG-010050,salud,atencion_medica,Cuenca,PROV-060279244200,PROV-RUC-0602792442001,2020-09-12,2021-05-15,2021-01-25,2021-01-29,1201.5,1003.9,1204.68,Reporte de robo tardío con inconsistencias en factura y denuncia en Cuenca.,Sí,False,0,0,135,110,4,,,,,,,posterior,True,False,True,False,False,True,0,,False,645.51,Pago Total,Cuenca,,,602792442001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-009988,POL-03455,ASEG-011581,hogar,incendio,Manta,PROV-099263892300,PROV-RUC-0992638923001,2020-08-20,2020-08-14,2020-09-04,2020-09-11,7474.65,5910.83,7093.0,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,Sí,False,0,0,15,-21,7,,,,,,,posterior,True,False,True,False,False,True,0,,False,4757.51,Liquidado,Manta,,,992638923001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-009989,POL-02771,ASEG-003519,vehiculos,choque,Guayaquil,PROV-179277567100,PROV-RUC-1792775671001,2019-04-29,2019-09-03,2019-09-23,2019-09-24,5958.77,5951.99,7142.39,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,0,0,147,-20,1,ASEG-003519,009989,Kia,Rio,2019.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1792775671001,False,758.36,Liquidado,Guayaquil,N-009989,SIN-00,1792775671001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009990,POL-01741,ASEG-002312,vida,fallecimiento,Quito,PROV-099336853300,PROV-RUC-0993368533001,2022-03-14,2023-01-29,2022-03-16,2022-03-24,39138.36,37373.33,44848.0,Beneficiario aparece en varios casos observados.,Sí,False,2,1,2,319,8,,,,,,,posterior,True,False,True,False,False,True,0,,True,19603.06,Reserva,Quito,,,993368533001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009991,POL-01585,ASEG-005346,vehiculos,robo,Guayaquil,PROV-010279796600,PROV-RUC-0102797966001,2023-11-19,2025-02-21,2024-02-27,2024-03-12,22581.09,18811.94,22574.33,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,No,True,1,1,100,360,14,ASEG-005346,009991,Renault,Logan,2019.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-0102797966001,False,990.37,Reserva,Guayaquil,N-009991,SIN-00,102797966001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009992,POL-00211,ASEG-009088,vehiculos,choque,Quito,PROV-179284871700,PROV-RUC-1792848717001,2023-09-05,2024-07-22,2024-07-31,2024-08-12,4939.69,4319.84,5183.81,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,1,1,330,-9,12,ASEG-009088,009992,Toyota,Corolla,2019.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-1792848717001,False,3745.29,Liquidado,Quito,N-009992,SIN-00,1792848717001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009993,POL-04247,ASEG-000485,salud,atencion_medica,Cuenca,PROV-119174671200,PROV-RUC-1191746712001,2018-12-27,2019-12-05,2019-06-05,2019-06-05,743.33,741.18,1000.0,Sin señales relevantes de riesgo.,Sí,False,3,0,160,183,0,,,,,,,posterior,True,False,True,False,False,True,0,,True,134.12,Liquidado,Cuenca,,,1191746712001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-009994,POL-04489,ASEG-000538,hogar,incendio,Manta,PROV-172454748200,PROV-RUC-1724547482001,2019-11-26,2020-04-27,2019-12-02,2019-12-04,9229.72,7274.05,8728.86,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,Sí,False,2,1,6,147,2,,,,,,,posterior,True,False,True,False,False,True,0,,True,6623.89,Liquidado,Manta,,,1724547482001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-009995,POL-00768,ASEG-000643,vehiculos,choque,Guayaquil,PROV-110059718400,PROV-RUC-1100597184001,2019-02-28,2020-06-13,2019-07-30,2019-07-30,3677.48,2827.33,3392.8,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,0,0,152,319,0,ASEG-000643,009995,Renault,Logan,2013.0,choque,posterior,False,False,False,False,False,True,0,PROV-RUC-1100597184001,False,697.12,Liquidado,Guayaquil,N-009995,SIN-00,1100597184001,36.0,amarillo,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009996,POL-05620,ASEG-007953,vida,fallecimiento,Quito,PROV-050231515300,PROV-RUC-0502315153001,2023-10-10,2025-05-19,2024-09-30,2024-09-30,57394.8,45782.27,54938.72,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,3,1,356,231,0,,,,,,,posterior,True,False,True,False,False,True,0,,True,4546.06,Liquidado,Quito,,,502315153001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009997,POL-03955,ASEG-006361,vehiculos,robo,Guayaquil,PROV-172454748200,PROV-RUC-1724547482001,2023-08-14,2025-04-30,2024-05-03,2024-05-08,17584.12,14149.2,16979.04,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,1,0,263,362,5,ASEG-006361,009997,Volkswagen,Gol,2018.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-1724547482001,False,3831.78,Reserva,Guayaquil,N-009997,SIN-00,1724547482001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-009998,POL-03653,ASEG-007620,vehiculos,choque,Quito,PROV-050398871900,PROV-RUC-0503988719001,2020-07-20,2022-01-01,2021-05-02,2021-05-08,5316.4,4152.11,4982.53,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,0,286,244,6,ASEG-007620,009998,Toyota,Corolla,2011.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-0503988719001,False,3681.54,Cierre Sin Consecuencia,Quito,N-009998,SIN-00,503988719001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-009999,POL-00046,ASEG-005181,salud,atencion_medica,Cuenca,PROV-179234868400,PROV-RUC-1792348684001,2019-02-23,2020-06-02,2019-08-16,2019-08-19,826.32,820.76,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,174,291,3,,,,,,,posterior,True,False,True,False,False,True,0,,False,105.85,Liquidado,Cuenca,,,1792348684001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-010000,POL-05275,ASEG-009423,hogar,incendio,Manta,PROV-170491249000,PROV-RUC-1704912490001,2023-08-30,2023-12-21,2023-12-07,2023-12-07,9178.01,9427.8,11313.36,Señales moderadas; revisar documentación de inspección.,Sí,False,1,0,99,14,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,1365.98,Reserva,Manta,,,1704912490001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-010001,POL-04515,ASEG-009262,generales,danio,Guayaquil,PROV-170250640100,PROV-RUC-1702506401001,2023-07-01,2024-11-25,2024-05-13,2024-06-01,5711.95,4661.17,5593.4,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,2,1,317,196,19,,,Renault,Logan,2012.0,choque,posterior,True,False,True,False,False,True,0,,False,1682.92,Pago Parcial,Guayaquil,N-010001,SIN-01,1702506401001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-010002,POL-00021,ASEG-004031,vida,fallecimiento,Quito,PROV-179121729200,PROV-RUC-1791217292001,2023-01-09,2024-03-26,2023-06-14,2023-06-22,60107.17,60423.24,72507.89,Beneficiario aparece en varios casos observados.,Sí,False,1,0,156,286,8,,,,,,,posterior,True,False,False,False,False,True,0,,False,43921.9,Reserva,Quito,,,1791217292001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-010003,POL-05377,ASEG-007016,vehiculos,robo,Guayaquil,PROV-092445812800,PROV-RUC-0924458128001,2021-05-15,2022-05-08,2022-01-06,2022-01-08,18931.89,14773.46,17728.15,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,2,0,236,122,2,ASEG-007016,010003,Toyota,Corolla,2014.0,robo,posterior,True,True,True,False,False,True,2,PROV-RUC-0924458128001,True,8158.56,Liquidado,Guayaquil,N-010003,SIN-01,924458128001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-010004,POL-01528,ASEG-002216,vehiculos,choque,Quito,PROV-019041863400,PROV-RUC-0190418634001,2020-11-01,2021-07-13,2021-08-02,2021-08-06,3883.76,3107.92,3729.5,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,4,1,274,-20,4,ASEG-002216,010004,Kia,Rio,2013.0,choque,posterior,False,False,False,False,False,True,4,PROV-RUC-0190418634001,True,389.72,Reserva,Quito,N-010004,SIN-01,190418634001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-010005,POL-05117,ASEG-005273,salud,atencion_medica,Cuenca,PROV-179098414100,PROV-RUC-1790984141001,2021-08-01,2022-07-22,2022-05-09,2022-05-19,990.45,958.36,1150.03,Sin señales relevantes de riesgo.,Sí,False,0,0,281,74,10,,,,,,,posterior,True,False,True,False,False,True,0,,False,485.61,Pago Total,Cuenca,,,1790984141001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
