id_asegurado,segmento,antiguedad,ciudad,num_polizas,reclamos_12m,mora_actual,score_cliente_simulado
ASEG-006527,premium,3,Quito,4,4,True,76
ASEG-006529,premium,5,Cuenca,5,5,True,87
ASEG-006531,retail,3,Cuenca,2,2,False,66
ASEG-006532,retail,3,Guayaquil,2,2,False,66
ASEG-006533,premium,4,Manta,4,4,True,79
ASEG-006535,premium,2,Manta,4,4,True,73
ASEG-006536,retail,1,Manta,1,1,False,55
ASEG-006537,retail,4,Manta,2,2,False,69
ASEG-006538,premium,4,Guayaquil,3,3,False,74
ASEG-006539,retail,2,Manta,1,1,False,58
ASEG-006540,retail,1,Quito,1,1,False,55
ASEG-006542,retail,2,Manta,2,2,False,63
ASEG-006543,retail,2,Manta,1,1,False,58
ASEG-006545,retail,3,Guayaquil,2,2,False,66
ASEG-006546,retail,2,Quito,2,2,False,63
ASEG-006548,premium,2,Cuenca,5,5,True,78
ASEG-006549,corporativo,4,Manta,6,6,True,89
ASEG-006550,retail,3,Manta,2,2,False,66
ASEG-006551,retail,2,Quito,2,2,False,63
ASEG-006554,premium,1,Cuenca,3,3,False,65
ASEG-006555,premium,4,Guayaquil,3,3,False,74
ASEG-006556,retail,1,Guayaquil,1,1,False,55
ASEG-006557,retail,3,Guayaquil,1,1,False,61
ASEG-006558,retail,6,Guayaquil,1,1,False,70
ASEG-006560,retail,2,Guayaquil,1,1,False,58
ASEG-006561,retail,3,Guayaquil,1,1,False,61
ASEG-006562,premium,2,Guayaquil,3,3,False,68
ASEG-006563,retail,2,Quito,2,2,False,63
ASEG-006564,retail,3,Guayaquil,1,1,False,61
ASEG-006565,retail,3,Quito,2,2,False,66
ASEG-006566,premium,3,Cuenca,4,4,True,76
ASEG-006567,retail,3,Manta,2,2,False,66
ASEG-006568,premium,3,Manta,3,3,False,71
ASEG-006569,premium,3,Cuenca,3,3,False,71
ASEG-006570,premium,3,Quito,3,3,False,71
ASEG-006571,retail,2,Cuenca,1,1,False,58
ASEG-006572,retail,4,Guayaquil,2,2,False,69
ASEG-006573,premium,5,Guayaquil,3,3,False,77
ASEG-006574,retail,3,Quito,1,1,False,61
ASEG-006575,retail,2,Manta,2,2,False,63
ASEG-006577,premium,4,Cuenca,4,4,True,79
ASEG-006578,retail,4,Guayaquil,2,2,False,69
ASEG-006579,premium,3,Guayaquil,4,4,True,76
ASEG-006580,premium,3,Quito,3,3,False,71
ASEG-006581,retail,3,Manta,1,1,False,61
ASEG-006582,retail,1,Guayaquil,2,2,False,60
ASEG-006583,retail,1,Guayaquil,1,1,False,55
ASEG-006585,retail,1,Quito,1,1,False,55
ASEG-006587,retail,1,Quito,2,2,False,60
ASEG-006588,premium,2,Quito,4,4,True,73
ASEG-006590,retail,2,Cuenca,1,1,False,58
ASEG-006591,retail,2,Quito,2,2,False,63
ASEG-006592,retail,1,Manta,1,1,False,55
ASEG-006593,premium,4,Manta,4,4,True,79
ASEG-006595,retail,2,Cuenca,2,2,False,63
ASEG-006596,retail,1,Quito,1,1,False,55
ASEG-006597,premium,1,Cuenca,3,3,False,65
ASEG-006598,corporativo,4,Cuenca,6,6,True,89
ASEG-006600,retail,4,Guayaquil,2,2,False,69
ASEG-006602,premium,4,Quito,3,3,False,74
ASEG-006605,retail,4,Quito,2,2,False,69
ASEG-006606,corporativo,4,Quito,6,6,True,89
ASEG-006607,retail,5,Guayaquil,1,1,False,67
ASEG-006608,premium,2,Guayaquil,3,3,False,68
ASEG-006609,retail,1,Quito,1,1,False,55
ASEG-006610,retail,6,Manta,2,2,False,75
ASEG-006611,premium,1,Quito,3,3,False,65
ASEG-006612,retail,1,Manta,1,1,False,55
ASEG-006615,retail,2,Quito,1,1,False,58
ASEG-006616,retail,2,Manta,1,1,False,58
ASEG-006617,retail,3,Cuenca,1,1,False,61
ASEG-006618,retail,3,Guayaquil,2,2,False,66
ASEG-006619,retail,2,Guayaquil,2,2,False,63
ASEG-006620,retail,4,Quito,2,2,False,69
ASEG-006621,corporativo,3,Manta,6,6,True,86
ASEG-006622,retail,2,Quito,1,1,False,58
ASEG-006623,retail,1,Quito,2,2,False,60
ASEG-006624,premium,2,Cuenca,4,4,True,73
ASEG-006625,premium,3,Guayaquil,4,4,True,76
ASEG-006626,retail,3,Guayaquil,2,2,False,66
ASEG-006627,premium,2,Guayaquil,3,3,False,68
ASEG-006628,retail,3,Guayaquil,1,1,False,61
ASEG-006629,premium,4,Quito,3,3,False,74
ASEG-006630,premium,2,Cuenca,4,4,True,73
ASEG-006632,retail,3,Guayaquil,1,1,False,61
ASEG-006633,retail,1,Guayaquil,2,2,False,60
ASEG-006634,retail,3,Guayaquil,2,2,False,66
ASEG-006635,premium,3,Guayaquil,3,3,False,71
ASEG-006636,retail,2,Manta,2,2,False,63
ASEG-006637,retail,2,Cuenca,1,1,False,58
ASEG-006638,premium,2,Quito,4,4,True,73
ASEG-006639,premium,2,Manta,3,3,False,68
ASEG-006641,retail,3,Guayaquil,2,2,False,66
ASEG-006642,retail,3,Quito,1,1,False,61
ASEG-006644,premium,3,Quito,4,4,True,76
ASEG-006645,retail,1,Cuenca,2,2,False,60
ASEG-006647,premium,3,Quito,3,3,False,71
ASEG-006648,premium,3,Cuenca,4,4,True,76
ASEG-006649,premium,4,Manta,3,3,False,74
ASEG-006650,retail,1,Quito,1,1,False,55
ASEG-006651,retail,2,Cuenca,1,1,False,58
ASEG-006652,retail,1,Quito,2,2,False,60
ASEG-006653,retail,2,Guayaquil,2,2,False,63
ASEG-006654,retail,2,Cuenca,1,1,False,58
ASEG-006655,premium,4,Cuenca,3,3,False,74
ASEG-006656,premium,3,Guayaquil,4,4,True,76
ASEG-006657,retail,3,Guayaquil,1,1,False,61
ASEG-006658,premium,4,Quito,3,3,False,74
ASEG-006659,premium,5,Guayaquil,3,3,False,77
ASEG-006660,retail,2,Guayaquil,1,1,False,58
ASEG-006661,retail,1,Guayaquil,1,1,False,55
ASEG-006662,retail,3,Manta,2,2,False,66
ASEG-006663,retail,3,Quito,1,1,False,61
ASEG-006664,premium,4,Quito,3,3,False,74
ASEG-006667,premium,2,Quito,3,3,False,68
ASEG-006668,premium,2,Guayaquil,3,3,False,68
ASEG-006669,retail,2,Manta,1,1,False,58
ASEG-006670,premium,2,Manta,3,3,False,68
ASEG-006671,retail,3,Cuenca,1,1,False,61
ASEG-006673,retail,1,Quito,1,1,False,55
ASEG-006675,premium,4,Quito,5,5,True,84
ASEG-006676,premium,1,Cuenca,5,5,True,75
ASEG-006677,premium,2,Quito,3,3,False,68
ASEG-006678,premium,4,Guayaquil,3,3,False,74
ASEG-006679,retail,3,Guayaquil,1,1,False,61
ASEG-006680,retail,3,Manta,1,1,False,61
ASEG-006681,retail,3,Quito,2,2,False,66
ASEG-006682,retail,4,Quito,2,2,False,69
ASEG-006683,premium,3,Guayaquil,3,3,False,71
ASEG-006684,retail,1,Quito,1,1,False,55
ASEG-006685,retail,3,Manta,2,2,False,66
ASEG-006686,retail,4,Manta,1,1,False,64
ASEG-006688,premium,7,Quito,5,5,True,93
ASEG-006689,premium,3,Guayaquil,3,3,False,71
ASEG-006690,premium,1,Cuenca,3,3,False,65
ASEG-006692,retail,1,Manta,2,2,False,60
ASEG-006693,premium,1,Guayaquil,3,3,False,65
ASEG-006694,retail,3,Guayaquil,1,1,False,61
ASEG-006695,premium,4,Manta,3,3,False,74
ASEG-006696,retail,2,Quito,2,2,False,63
ASEG-006697,retail,2,Guayaquil,1,1,False,58
ASEG-006698,retail,3,Guayaquil,2,2,False,66
ASEG-006699,premium,2,Quito,5,5,True,78
ASEG-006700,premium,2,Guayaquil,5,5,True,78
ASEG-006701,retail,3,Cuenca,1,1,False,61
ASEG-006702,retail,1,Manta,2,2,False,60
ASEG-006704,retail,2,Quito,2,2,False,63
ASEG-006705,premium,4,Guayaquil,4,4,True,79
ASEG-006706,retail,1,Quito,1,1,False,55
ASEG-006707,retail,1,Quito,1,1,False,55
ASEG-006708,corporativo,4,Manta,7,7,True,94
ASEG-006710,retail,2,Guayaquil,2,2,False,63
ASEG-006711,retail,1,Manta,1,1,False,55
ASEG-006712,retail,2,Quito,2,2,False,63
ASEG-006713,retail,4,Manta,1,1,False,64
ASEG-006714,retail,5,Cuenca,1,1,False,67
ASEG-006715,premium,3,Quito,5,5,True,81
ASEG-006716,retail,1,Guayaquil,1,1,False,55
ASEG-006717,premium,3,Manta,4,4,True,76
ASEG-006718,retail,2,Quito,2,2,False,63
ASEG-006719,premium,3,Manta,3,3,False,71
ASEG-006720,premium,4,Quito,3,3,False,74
ASEG-006721,retail,2,Cuenca,2,2,False,63
ASEG-006722,retail,2,Quito,1,1,False,58
ASEG-006725,premium,3,Guayaquil,3,3,False,71
ASEG-006726,retail,2,Quito,2,2,False,63
ASEG-006727,retail,3,Guayaquil,2,2,False,66
ASEG-006728,retail,1,Guayaquil,1,1,False,55
ASEG-006730,retail,2,Guayaquil,2,2,False,63
ASEG-006731,retail,2,Quito,1,1,False,58
ASEG-006732,premium,4,Quito,4,4,True,79
ASEG-006733,premium,2,Manta,5,5,True,78
ASEG-006734,retail,1,Guayaquil,1,1,False,55
ASEG-006735,retail,1,Quito,1,1,False,55
ASEG-006736,retail,1,Guayaquil,1,1,False,55
ASEG-006737,retail,1,Manta,2,2,False,60
ASEG-006738,premium,4,Guayaquil,3,3,False,74
ASEG-006739,retail,1,Manta,2,2,False,60
ASEG-006742,retail,1,Guayaquil,1,1,False,55
ASEG-006743,retail,4,Guayaquil,1,1,False,64
ASEG-006745,retail,1,Quito,2,2,False,60
ASEG-006746,premium,2,Manta,3,3,False,68
ASEG-006748,premium,2,Manta,4,4,True,73
ASEG-006749,premium,4,Quito,3,3,False,74
ASEG-006750,premium,3,Guayaquil,4,4,True,76
ASEG-006751,premium,1,Quito,3,3,False,65
ASEG-006752,retail,1,Manta,1,1,False,55
ASEG-006753,retail,3,Manta,1,1,False,61
ASEG-006755,retail,3,Cuenca,1,1,False,61
ASEG-006756,premium,3,Cuenca,4,4,True,76
ASEG-006757,premium,5,Cuenca,3,3,False,77
ASEG-006758,premium,3,Guayaquil,3,3,False,71
ASEG-006759,premium,4,Manta,3,3,False,74
ASEG-006760,premium,4,Cuenca,4,4,True,79
ASEG-006762,retail,5,Cuenca,1,1,False,67
ASEG-006763,retail,1,Guayaquil,1,1,False,55
ASEG-006764,premium,3,Cuenca,3,3,False,71
ASEG-006766,retail,3,Guayaquil,2,2,False,66
ASEG-006767,premium,4,Cuenca,3,3,False,74
ASEG-006768,retail,3,Quito,1,1,False,61
ASEG-006770,retail,2,Manta,1,1,False,58
ASEG-006771,premium,2,Quito,3,3,False,68
ASEG-006772,premium,2,Manta,3,3,False,68
ASEG-006774,premium,3,Quito,4,4,True,76
ASEG-006775,retail,2,Quito,2,2,False,63
ASEG-006777,premium,4,Guayaquil,4,4,True,79
ASEG-006778,corporativo,2,Quito,6,6,True,83
ASEG-006780,premium,6,Cuenca,4,4,True,85
ASEG-006781,retail,4,Guayaquil,1,1,False,64
ASEG-006782,retail,1,Quito,1,1,False,55
ASEG-006783,retail,3,Quito,2,2,False,66
ASEG-006784,retail,3,Manta,2,2,False,66
ASEG-006785,premium,3,Guayaquil,3,3,False,71
ASEG-006786,premium,2,Quito,3,3,False,68
ASEG-006787,premium,3,Guayaquil,4,4,True,76
ASEG-006788,retail,1,Guayaquil,2,2,False,60
ASEG-006789,premium,1,Guayaquil,3,3,False,65
ASEG-006790,retail,2,Guayaquil,2,2,False,63
ASEG-006791,retail,3,Manta,2,2,False,66
ASEG-006792,retail,2,Manta,1,1,False,58
ASEG-006793,retail,1,Guayaquil,1,1,False,55
ASEG-006794,premium,2,Guayaquil,3,3,False,68
ASEG-006795,retail,2,Guayaquil,1,1,False,58
ASEG-006797,premium,3,Quito,4,4,True,76
ASEG-006799,premium,3,Guayaquil,3,3,False,71
ASEG-006800,retail,1,Quito,2,2,False,60
ASEG-006801,premium,3,Guayaquil,4,4,True,76
ASEG-006802,premium,2,Quito,3,3,False,68
ASEG-006803,retail,1,Quito,1,1,False,55
ASEG-006804,retail,3,Quito,2,2,False,66
ASEG-006805,retail,2,Guayaquil,2,2,False,63
ASEG-006806,premium,2,Manta,3,3,False,68
ASEG-006807,retail,2,Cuenca,2,2,False,63
ASEG-006808,retail,3,Guayaquil,2,2,False,66
ASEG-006809,premium,3,Guayaquil,4,4,True,76
ASEG-006810,retail,2,Manta,2,2,False,63
ASEG-006811,corporativo,3,Guayaquil,6,6,True,86
ASEG-006812,retail,2,Quito,2,2,False,63
ASEG-006813,retail,1,Cuenca,1,1,False,55
ASEG-006814,retail,2,Quito,2,2,False,63
ASEG-006815,retail,1,Quito,1,1,False,55
ASEG-006816,corporativo,4,Manta,6,6,True,89
ASEG-006817,retail,1,Quito,2,2,False,60
ASEG-006818,retail,3,Quito,2,2,False,66
ASEG-006819,premium,3,Quito,3,3,False,71
ASEG-006820,retail,3,Cuenca,1,1,False,61
ASEG-006821,premium,4,Quito,5,5,True,84
ASEG-006822,premium,1,Manta,4,4,True,70
ASEG-006823,premium,1,Guayaquil,3,3,False,65
ASEG-006824,retail,3,Cuenca,1,1,False,61
ASEG-006825,retail,1,Manta,1,1,False,55
ASEG-006827,retail,1,Quito,1,1,False,55
ASEG-006828,retail,1,Quito,1,1,False,55
ASEG-006829,retail,1,Guayaquil,1,1,False,55
ASEG-006830,retail,3,Manta,1,1,False,61
ASEG-006831,retail,2,Guayaquil,2,2,False,63
ASEG-006832,retail,2,Quito,2,2,False,63
ASEG-006833,retail,2,Guayaquil,2,2,False,63
ASEG-006834,retail,3,Guayaquil,1,1,False,61
ASEG-006835,retail,2,Manta,1,1,False,58
ASEG-006836,retail,2,Manta,1,1,False,58
ASEG-006837,premium,2,Cuenca,3,3,False,68
ASEG-006838,retail,1,Cuenca,1,1,False,55
ASEG-006839,retail,1,Guayaquil,1,1,False,55
ASEG-006840,retail,1,Quito,1,1,False,55
ASEG-006841,corporativo,4,Guayaquil,6,6,True,89
ASEG-006842,retail,1,Guayaquil,2,2,False,60
ASEG-006843,retail,2,Guayaquil,1,1,False,58
ASEG-006844,premium,3,Guayaquil,3,3,False,71
ASEG-006845,retail,4,Quito,2,2,False,69
ASEG-006846,retail,1,Cuenca,1,1,False,55
ASEG-006847,retail,1,Guayaquil,2,2,False,60
ASEG-006848,retail,1,Manta,1,1,False,55
ASEG-006849,premium,2,Quito,3,3,False,68
ASEG-006850,premium,3,Guayaquil,4,4,True,76
ASEG-006851,premium,3,Quito,4,4,True,76
ASEG-006852,premium,2,Quito,4,4,True,73
ASEG-006853,retail,1,Cuenca,2,2,False,60
ASEG-006855,retail,2,Manta,1,1,False,58
ASEG-006856,retail,1,Quito,1,1,False,55
ASEG-006857,premium,2,Guayaquil,3,3,False,68
ASEG-006858,premium,2,Guayaquil,3,3,False,68
ASEG-006859,retail,1,Manta,2,2,False,60
ASEG-006860,premium,3,Quito,3,3,False,71
ASEG-006861,retail,1,Cuenca,1,1,False,55
ASEG-006862,premium,3,Cuenca,3,3,False,71
ASEG-006863,retail,3,Cuenca,2,2,False,66
ASEG-006864,retail,2,Guayaquil,1,1,False,58
ASEG-006865,retail,1,Quito,2,2,False,60
ASEG-006866,retail,3,Guayaquil,1,1,False,61
ASEG-006867,premium,3,Guayaquil,3,3,False,71
ASEG-006868,retail,4,Quito,1,1,False,64
ASEG-006869,retail,1,Quito,1,1,False,55
ASEG-006870,premium,3,Quito,5,5,True,81
ASEG-006871,premium,3,Cuenca,5,5,True,81
ASEG-006872,premium,3,Quito,3,3,False,71
ASEG-006873,premium,2,Quito,4,4,True,73
ASEG-006875,premium,3,Guayaquil,5,5,True,81
ASEG-006876,retail,1,Cuenca,1,1,False,55
ASEG-006877,premium,3,Manta,5,5,True,81
ASEG-006878,premium,3,Quito,4,4,True,76
ASEG-006879,retail,2,Guayaquil,2,2,False,63
ASEG-006880,premium,4,Cuenca,4,4,True,79
ASEG-006881,retail,1,Quito,2,2,False,60
ASEG-006882,premium,3,Guayaquil,4,4,True,76
ASEG-006883,retail,1,Quito,1,1,False,55
ASEG-006884,premium,3,Guayaquil,3,3,False,71
ASEG-006885,retail,2,Guayaquil,2,2,False,63
ASEG-006887,retail,4,Quito,1,1,False,64
ASEG-006888,retail,1,Guayaquil,1,1,False,55
ASEG-006889,premium,3,Guayaquil,4,4,True,76
ASEG-006890,retail,1,Cuenca,1,1,False,55
ASEG-006891,retail,1,Quito,2,2,False,60
ASEG-006893,retail,4,Quito,2,2,False,69
ASEG-006894,premium,2,Manta,3,3,False,68
ASEG-006895,retail,3,Guayaquil,2,2,False,66
ASEG-006896,retail,1,Cuenca,2,2,False,60
ASEG-006898,retail,1,Guayaquil,1,1,False,55
ASEG-006900,retail,1,Quito,2,2,False,60
ASEG-006901,retail,4,Quito,1,1,False,64
ASEG-006902,retail,2,Guayaquil,1,1,False,58
ASEG-006903,retail,2,Cuenca,2,2,False,63
ASEG-006905,retail,3,Guayaquil,1,1,False,61
ASEG-006906,retail,1,Guayaquil,1,1,False,55
ASEG-006907,retail,3,Guayaquil,2,2,False,66
ASEG-006908,premium,4,Quito,3,3,False,74
ASEG-006909,retail,2,Cuenca,2,2,False,63
ASEG-006910,retail,1,Guayaquil,1,1,False,55
ASEG-006911,retail,3,Quito,1,1,False,61
ASEG-006913,premium,2,Quito,3,3,False,68
ASEG-006914,premium,3,Quito,3,3,False,71
ASEG-006916,retail,2,Guayaquil,2,2,False,63
ASEG-006917,retail,3,Quito,2,2,False,66
ASEG-006919,retail,1,Quito,2,2,False,60
ASEG-006920,retail,4,Cuenca,2,2,False,69
ASEG-006921,corporativo,3,Guayaquil,6,6,True,86
ASEG-006922,premium,4,Manta,5,5,True,84
ASEG-006923,retail,1,Guayaquil,1,1,False,55
ASEG-006924,premium,5,Quito,4,4,True,82
ASEG-006925,retail,1,Guayaquil,1,1,False,55
ASEG-006926,retail,1,Manta,2,2,False,60
ASEG-006927,retail,4,Guayaquil,1,1,False,64
ASEG-006928,retail,2,Guayaquil,1,1,False,58
ASEG-006929,premium,2,Guayaquil,4,4,True,73
ASEG-006930,premium,3,Quito,4,4,True,76
ASEG-006931,retail,3,Guayaquil,1,1,False,61
ASEG-006932,premium,4,Manta,3,3,False,74
ASEG-006933,retail,5,Guayaquil,2,2,False,72
ASEG-006934,premium,2,Cuenca,3,3,False,68
ASEG-006935,retail,3,Quito,1,1,False,61
ASEG-006936,retail,1,Quito,2,2,False,60
ASEG-006937,retail,1,Manta,1,1,False,55
ASEG-006938,retail,1,Guayaquil,1,1,False,55
ASEG-006939,retail,1,Guayaquil,2,2,False,60
ASEG-006940,premium,3,Guayaquil,5,5,True,81
ASEG-006941,retail,3,Guayaquil,1,1,False,61
ASEG-006942,retail,2,Guayaquil,2,2,False,63
ASEG-006943,retail,3,Guayaquil,2,2,False,66
ASEG-006945,retail,1,Manta,1,1,False,55
ASEG-006946,premium,2,Manta,4,4,True,73
ASEG-006947,retail,1,Guayaquil,1,1,False,55
ASEG-006948,retail,2,Guayaquil,2,2,False,63
ASEG-006949,retail,1,Guayaquil,1,1,False,55
ASEG-006950,retail,1,Guayaquil,2,2,False,60
ASEG-006951,retail,1,Guayaquil,1,1,False,55
ASEG-006952,retail,5,Quito,1,1,False,67
ASEG-006953,premium,2,Guayaquil,3,3,False,68
ASEG-006954,retail,2,Guayaquil,2,2,False,63
ASEG-006955,retail,4,Manta,2,2,False,69
ASEG-006956,retail,3,Quito,2,2,False,66
ASEG-006957,premium,4,Manta,3,3,False,74
ASEG-006958,retail,5,Quito,2,2,False,72
ASEG-006959,retail,4,Quito,1,1,False,64
ASEG-006960,retail,2,Guayaquil,1,1,False,58
ASEG-006962,retail,2,Guayaquil,1,1,False,58
ASEG-006963,premium,3,Quito,3,3,False,71
ASEG-006964,retail,2,Quito,2,2,False,63
ASEG-006965,premium,5,Quito,3,3,False,77
ASEG-006966,premium,4,Manta,4,4,True,79
ASEG-006967,retail,1,Cuenca,2,2,False,60
ASEG-006969,premium,3,Quito,4,4,True,76
ASEG-006970,retail,1,Quito,2,2,False,60
ASEG-006971,premium,3,Manta,3,3,False,71
ASEG-006972,retail,5,Quito,2,2,False,72
ASEG-006973,premium,4,Cuenca,3,3,False,74
ASEG-006974,premium,2,Guayaquil,3,3,False,68
ASEG-006975,premium,3,Cuenca,3,3,False,71
ASEG-006978,retail,1,Guayaquil,1,1,False,55
ASEG-006979,retail,2,Guayaquil,1,1,False,58
ASEG-006980,retail,3,Quito,2,2,False,66
ASEG-006981,retail,2,Quito,1,1,False,58
ASEG-006983,premium,3,Cuenca,3,3,False,71
ASEG-006984,retail,6,Quito,2,2,False,75
ASEG-006985,retail,3,Quito,1,1,False,61
ASEG-006986,premium,3,Cuenca,4,4,True,76
ASEG-006987,premium,2,Cuenca,3,3,False,68
ASEG-006988,retail,2,Guayaquil,1,1,False,58
ASEG-006989,premium,3,Quito,4,4,True,76
ASEG-006991,retail,1,Manta,1,1,False,55
ASEG-006992,retail,1,Guayaquil,1,1,False,55
ASEG-006993,premium,4,Quito,3,3,False,74
ASEG-006994,premium,3,Cuenca,3,3,False,71
ASEG-006995,premium,5,Quito,5,5,True,87
ASEG-006996,retail,2,Guayaquil,1,1,False,58
ASEG-006997,retail,5,Cuenca,2,2,False,72
ASEG-006998,premium,3,Guayaquil,4,4,True,76
ASEG-006999,premium,3,Quito,4,4,True,76
ASEG-007000,retail,1,Cuenca,1,1,False,55
ASEG-007001,premium,4,Manta,3,3,False,74
ASEG-007002,retail,2,Quito,2,2,False,63
ASEG-007003,retail,3,Manta,2,2,False,66
ASEG-007004,retail,1,Cuenca,1,1,False,55
ASEG-007005,retail,5,Manta,2,2,False,72
ASEG-007006,premium,2,Cuenca,5,5,True,78
ASEG-007007,corporativo,2,Quito,6,6,True,83
ASEG-007008,premium,3,Manta,4,4,True,76
ASEG-007010,premium,6,Quito,5,5,True,90
ASEG-007011,retail,1,Quito,2,2,False,60
ASEG-007013,retail,1,Manta,1,1,False,55
ASEG-007014,retail,3,Guayaquil,1,1,False,61
ASEG-007015,retail,4,Cuenca,2,2,False,69
ASEG-007016,retail,3,Quito,2,2,False,66
ASEG-007018,retail,1,Manta,2,2,False,60
ASEG-007019,retail,1,Guayaquil,2,2,False,60
ASEG-007020,retail,4,Manta,2,2,False,69
ASEG-007021,premium,3,Manta,4,4,True,76
ASEG-007022,premium,2,Manta,3,3,False,68
ASEG-007023,premium,3,Manta,4,4,True,76
ASEG-007024,retail,1,Quito,2,2,False,60
ASEG-007026,premium,2,Quito,3,3,False,68
ASEG-007027,retail,2,Quito,1,1,False,58
ASEG-007028,retail,1,Quito,1,1,False,55
ASEG-007029,retail,1,Guayaquil,2,2,False,60
ASEG-007030,premium,3,Guayaquil,3,3,False,71
ASEG-007031,premium,4,Guayaquil,3,3,False,74
ASEG-007033,retail,1,Quito,1,1,False,55
ASEG-007034,premium,2,Guayaquil,3,3,False,68
ASEG-007036,premium,3,Guayaquil,3,3,False,71
ASEG-007037,retail,3,Cuenca,1,1,False,61
ASEG-007039,retail,1,Quito,1,1,False,55
ASEG-007040,retail,4,Manta,2,2,False,69
ASEG-007041,premium,2,Guayaquil,3,3,False,68
ASEG-007042,premium,2,Guayaquil,3,3,False,68
ASEG-007043,premium,3,Manta,4,4,True,76
ASEG-007045,retail,1,Guayaquil,1,1,False,55
ASEG-007046,retail,3,Guayaquil,2,2,False,66
ASEG-007047,premium,2,Quito,3,3,False,68
ASEG-007048,premium,1,Quito,4,4,True,70
ASEG-007049,premium,3,Quito,4,4,True,76
ASEG-007050,retail,3,Manta,2,2,False,66
ASEG-007051,retail,6,Cuenca,2,2,False,75
ASEG-007052,retail,2,Guayaquil,1,1,False,58
ASEG-007053,retail,3,Guayaquil,2,2,False,66
ASEG-007054,retail,2,Quito,1,1,False,58
ASEG-007055,premium,2,Guayaquil,3,3,False,68
ASEG-007056,premium,3,Guayaquil,3,3,False,71
ASEG-007057,retail,1,Quito,1,1,False,55
ASEG-007058,retail,1,Quito,1,1,False,55
ASEG-007059,premium,4,Manta,3,3,False,74
ASEG-007060,premium,2,Manta,3,3,False,68
ASEG-007061,premium,4,Guayaquil,4,4,True,79
ASEG-007063,retail,2,Quito,1,1,False,58
ASEG-007064,retail,3,Manta,2,2,False,66
ASEG-007065,retail,5,Cuenca,2,2,False,72
ASEG-007066,premium,2,Guayaquil,3,3,False,68
ASEG-007067,retail,2,Guayaquil,1,1,False,58
ASEG-007068,retail,2,Quito,2,2,False,63
ASEG-007069,retail,4,Quito,2,2,False,69
ASEG-007070,premium,4,Guayaquil,3,3,False,74
ASEG-007072,premium,5,Quito,5,5,True,87
ASEG-007073,retail,1,Quito,2,2,False,60
ASEG-007074,retail,1,Guayaquil,1,1,False,55
ASEG-007075,retail,2,Quito,2,2,False,63
ASEG-007076,retail,3,Manta,1,1,False,61
ASEG-007077,retail,2,Cuenca,2,2,False,63
ASEG-007078,retail,3,Quito,2,2,False,66
ASEG-007079,premium,4,Guayaquil,4,4,True,79
ASEG-007080,premium,2,Guayaquil,3,3,False,68
ASEG-007081,retail,1,Guayaquil,1,1,False,55
ASEG-007082,retail,1,Quito,1,1,False,55
ASEG-007083,retail,1,Quito,1,1,False,55
ASEG-007084,premium,5,Quito,5,5,True,87
ASEG-007086,premium,3,Quito,3,3,False,71
ASEG-007087,retail,1,Guayaquil,2,2,False,60
ASEG-007088,retail,4,Quito,2,2,False,69
ASEG-007089,premium,2,Cuenca,4,4,True,73
ASEG-007090,retail,2,Quito,1,1,False,58
ASEG-007091,premium,3,Manta,3,3,False,71
ASEG-007092,retail,2,Manta,2,2,False,63
ASEG-007093,retail,3,Guayaquil,1,1,False,61
ASEG-007095,retail,1,Manta,1,1,False,55
ASEG-007096,retail,3,Quito,1,1,False,61
ASEG-007098,retail,1,Quito,1,1,False,55
ASEG-007099,retail,1,Cuenca,1,1,False,55
ASEG-007100,premium,1,Quito,3,3,False,65
ASEG-007101,corporativo,2,Cuenca,6,6,True,83
ASEG-007102,premium,2,Manta,5,5,True,78
ASEG-007103,premium,4,Guayaquil,4,4,True,79
ASEG-007104,retail,1,Cuenca,2,2,False,60
ASEG-007105,retail,3,Manta,2,2,False,66
ASEG-007106,retail,1,Guayaquil,1,1,False,55
ASEG-007107,premium,3,Guayaquil,3,3,False,71
ASEG-007108,retail,1,Manta,1,1,False,55
ASEG-007109,premium,3,Guayaquil,3,3,False,71
ASEG-007111,retail,3,Guayaquil,1,1,False,61
ASEG-007112,premium,3,Manta,3,3,False,71
ASEG-007113,retail,1,Manta,1,1,False,55
ASEG-007114,premium,4,Cuenca,4,4,True,79
ASEG-007115,retail,1,Guayaquil,1,1,False,55
ASEG-007116,retail,4,Guayaquil,2,2,False,69
ASEG-007117,retail,2,Guayaquil,1,1,False,58
ASEG-007118,premium,4,Cuenca,3,3,False,74
ASEG-007119,retail,3,Cuenca,2,2,False,66
ASEG-007120,retail,1,Manta,1,1,False,55
ASEG-007121,retail,3,Quito,2,2,False,66
ASEG-007122,premium,5,Quito,3,3,False,77
ASEG-007123,premium,3,Quito,3,3,False,71
ASEG-007124,retail,3,Quito,2,2,False,66
ASEG-007125,retail,3,Quito,2,2,False,66
ASEG-007126,premium,2,Guayaquil,4,4,True,73
ASEG-007127,premium,3,Quito,3,3,False,71
ASEG-007128,premium,2,Manta,3,3,False,68
ASEG-007129,premium,2,Guayaquil,4,4,True,73
ASEG-007130,premium,2,Quito,3,3,False,68
ASEG-007131,premium,4,Quito,5,5,True,84
ASEG-007132,retail,1,Manta,1,1,False,55
ASEG-007134,retail,3,Manta,2,2,False,66
ASEG-007135,retail,1,Quito,1,1,False,55
ASEG-007136,retail,1,Cuenca,1,1,False,55
