id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza
POL-03506,ASEG-005474,vehiculos,2022-03-11,2022-07-09,1959.66,48991.48,2449.57,digital,Guayaquil,suspendida
POL-03507,ASEG-003311,vida,2024-01-28,2024-06-06,1804.78,45119.48,2255.97,agencia,Quito,mora
POL-03508,ASEG-011150,vehiculos,2023-09-02,2024-08-08,634.8,15870.05,793.5,directo,Quito,vigente
POL-03509,ASEG-009448,vehiculos,2020-11-16,2022-07-05,2495.87,62396.64,3119.83,broker,Quito,vencida
POL-03510,ASEG-000546,generales,2019-04-29,2020-11-08,1387.17,34679.34,1733.97,digital,Cuenca,suspendida
POL-03511,ASEG-008248,vehiculos,2024-09-17,2026-01-10,1019.87,25496.64,1274.83,agencia,Quito,mora
POL-03512,ASEG-004217,vehiculos,2020-08-20,2021-08-28,1848.57,46214.17,2310.71,directo,Guayaquil,vigente
POL-03513,ASEG-007420,salud,2020-05-25,2021-01-12,2087.86,52196.56,2609.83,broker,Cuenca,vencida
POL-03514,ASEG-007537,vehiculos,2021-05-06,2022-04-13,1866.07,46651.63,2332.58,digital,Guayaquil,suspendida
POL-03515,ASEG-001411,vehiculos,2023-07-03,2024-08-26,2029.51,50737.69,2536.88,agencia,Guayaquil,mora
POL-03516,ASEG-008541,hogar,2024-02-05,2024-04-29,555.2,13880.0,694.0,directo,Manta,vigente
POL-03517,ASEG-002644,vehiculos,2020-05-01,2021-07-01,2409.08,60227.09,3011.35,broker,Quito,vencida
POL-03518,ASEG-006350,vehiculos,2023-01-27,2024-06-29,179.17,4479.23,223.96,digital,Quito,suspendida
POL-03519,ASEG-005515,vida,2019-02-05,2019-12-26,1981.22,49530.53,2476.53,agencia,Quito,mora
POL-03520,ASEG-009783,vehiculos,2022-11-17,2023-11-24,643.85,16096.37,804.82,directo,Guayaquil,vigente
POL-03521,ASEG-002620,vehiculos,2024-02-12,2024-08-30,744.91,18622.74,931.14,broker,Quito,vencida
POL-03522,ASEG-006623,vehiculos,2020-11-13,2021-06-05,1932.59,48314.81,2415.74,digital,Quito,suspendida
POL-03523,ASEG-010164,vehiculos,2019-09-04,2019-11-04,2148.18,53704.39,2685.22,agencia,Guayaquil,mora
POL-03524,ASEG-009835,vehiculos,2023-11-23,2024-01-27,1125.63,28140.82,1407.04,directo,Guayaquil,vigente
POL-03526,ASEG-000705,vida,2025-02-25,2025-08-05,1413.35,35333.68,1766.68,broker,Quito,vencida
POL-03527,ASEG-006819,vida,2026-04-18,2027-05-18,2310.12,57753.01,2887.65,digital,Quito,suspendida
POL-03528,ASEG-002936,vehiculos,2022-05-24,2022-12-21,838.51,20962.81,1048.14,agencia,Guayaquil,mora
POL-03529,ASEG-004874,salud,2022-03-27,2022-12-17,2904.28,72606.88,3630.34,directo,Cuenca,vigente
POL-03531,ASEG-006425,vehiculos,2023-12-25,2025-02-19,1060.77,26519.35,1325.97,broker,Quito,vencida
POL-03532,ASEG-010830,vehiculos,2020-03-06,2021-02-01,508.6,12715.01,635.75,digital,Guayaquil,suspendida
POL-03533,ASEG-008240,vehiculos,2020-09-11,2021-03-03,933.49,23337.3,1166.86,agencia,Guayaquil,mora
POL-03534,ASEG-003419,vehiculos,2022-12-11,2024-08-23,468.12,11702.93,585.15,directo,Guayaquil,vigente
POL-03535,ASEG-003941,hogar,2025-10-01,2026-12-24,834.95,20873.8,1043.69,broker,Manta,vencida
POL-03536,ASEG-011698,vehiculos,2022-01-09,2023-02-20,1710.03,42750.66,2137.53,digital,Quito,suspendida
POL-03537,ASEG-006810,hogar,2021-12-25,2022-11-08,421.08,10527.11,526.36,agencia,Manta,mora
POL-03538,ASEG-011233,salud,2026-06-19,2027-05-16,1243.78,31094.52,1554.73,directo,Cuenca,vigente
POL-03539,ASEG-011994,hogar,2020-08-09,2021-09-16,2435.13,60878.21,3043.91,broker,Manta,vencida
POL-03540,ASEG-008354,vehiculos,2025-01-26,2026-02-17,548.6,13714.97,685.75,digital,Guayaquil,suspendida
POL-03541,ASEG-003890,vehiculos,2019-02-09,2020-04-18,838.03,20950.8,1047.54,agencia,Guayaquil,mora
POL-03542,ASEG-007127,vehiculos,2025-10-12,2026-06-02,519.12,12978.02,648.9,directo,Quito,vigente
POL-03543,ASEG-009207,vida,2020-12-20,2021-09-11,2140.11,53502.68,2675.13,broker,Quito,vencida
POL-03544,ASEG-006667,vehiculos,2026-10-08,2027-03-16,616.04,15400.99,770.05,digital,Guayaquil,suspendida
POL-03546,ASEG-010842,vehiculos,2024-09-27,2026-01-12,377.1,9427.51,471.38,agencia,Quito,mora
POL-03547,ASEG-008317,vehiculos,2022-12-03,2023-03-30,364.88,9121.93,456.1,directo,Guayaquil,vigente
POL-03548,ASEG-002216,salud,2025-10-01,2026-08-04,40.0,1000.0,50.0,broker,Cuenca,vencida
POL-03549,ASEG-012239,vehiculos,2023-02-26,2024-07-30,236.89,5922.13,296.11,digital,Guayaquil,suspendida
POL-03550,ASEG-010845,vida,2021-11-18,2022-06-26,1885.06,47126.4,2356.32,agencia,Quito,mora
POL-03551,ASEG-001646,salud,2019-02-12,2020-08-11,2813.67,70341.79,3517.09,directo,Cuenca,vigente
POL-03552,ASEG-001789,vehiculos,2022-06-16,2023-07-06,2010.94,50273.4,2513.67,broker,Quito,vencida
POL-03553,ASEG-012159,vehiculos,2026-03-23,2027-03-06,1983.44,49585.96,2479.3,digital,Quito,suspendida
POL-03554,ASEG-000203,vida,2023-09-22,2025-01-16,2241.1,56027.41,2801.37,agencia,Quito,mora
POL-03555,ASEG-001237,hogar,2018-12-14,2019-09-25,2611.45,65286.24,3264.31,directo,Manta,vigente
POL-03556,ASEG-012422,vehiculos,2024-03-03,2024-05-12,1430.38,35759.47,1787.97,broker,Quito,vencida
POL-03557,ASEG-003799,generales,2024-03-01,2024-07-12,498.41,12460.37,623.02,digital,Cuenca,suspendida
POL-03558,ASEG-000462,hogar,2022-10-25,2024-05-22,605.93,15148.3,757.42,agencia,Manta,mora
POL-03559,ASEG-005819,vida,2025-09-12,2026-02-05,2101.2,52530.08,2626.5,directo,Quito,vigente
POL-03560,ASEG-008502,vida,2025-01-14,2025-10-10,2429.58,60739.62,3036.98,broker,Quito,vencida
POL-03561,ASEG-012211,vehiculos,2021-10-30,2022-06-23,161.16,4029.0,201.45,digital,Guayaquil,suspendida
POL-03562,ASEG-011761,vida,2025-02-08,2026-11-07,2539.74,63493.61,3174.68,agencia,Quito,mora
POL-03563,ASEG-004686,vehiculos,2025-04-18,2026-09-23,810.67,20266.75,1013.34,directo,Quito,vigente
POL-03564,ASEG-005400,salud,2020-06-16,2021-09-20,212.32,5307.95,265.4,broker,Cuenca,vencida
POL-03565,ASEG-001794,vida,2020-02-20,2020-12-25,2066.74,51668.45,2583.42,digital,Quito,suspendida
POL-03566,ASEG-009641,generales,2020-10-22,2021-09-15,1049.4,26235.02,1311.75,agencia,Guayaquil,mora
POL-03567,ASEG-002230,salud,2021-10-16,2023-05-28,2299.69,57492.32,2874.62,directo,Cuenca,vigente
POL-03568,ASEG-005352,salud,2026-04-16,2027-06-18,52.55,1313.68,65.68,broker,Cuenca,vencida
POL-03569,ASEG-011970,hogar,2018-11-26,2020-09-29,857.57,21439.3,1071.96,digital,Manta,suspendida
POL-03570,ASEG-009880,vida,2020-04-04,2021-06-19,1598.66,39966.43,1998.32,agencia,Quito,mora
POL-03571,ASEG-002948,vehiculos,2024-05-04,2024-07-21,1612.02,40300.4,2015.02,directo,Quito,vigente
POL-03572,ASEG-005868,vehiculos,2025-12-11,2027-03-04,207.64,5191.0,259.55,broker,Quito,vencida
POL-03573,ASEG-000078,salud,2025-07-28,2026-04-28,2206.99,55174.84,2758.74,digital,Cuenca,suspendida
POL-03574,ASEG-012094,vehiculos,2026-03-25,2027-02-08,2370.45,59261.15,2963.06,agencia,Guayaquil,mora
POL-03575,ASEG-004183,hogar,2024-04-26,2024-11-12,406.26,10156.54,507.83,directo,Manta,vigente
POL-03576,ASEG-008864,vehiculos,2022-09-23,2022-11-28,273.62,6840.61,342.03,broker,Quito,vencida
POL-03577,ASEG-004372,vehiculos,2019-10-25,2020-08-09,1959.86,48996.61,2449.83,digital,Guayaquil,suspendida
POL-03578,ASEG-002225,salud,2022-11-08,2022-11-21,1519.59,37989.66,1899.48,agencia,Cuenca,mora
POL-03579,ASEG-004502,vehiculos,2020-01-23,2020-11-15,688.67,17216.7,860.84,directo,Quito,vigente
POL-03580,ASEG-005624,generales,2021-04-19,2022-04-05,1207.83,30195.83,1509.79,broker,Cuenca,vencida
POL-03581,ASEG-008456,salud,2022-01-20,2023-07-10,2037.57,50939.15,2546.96,digital,Cuenca,suspendida
POL-03582,ASEG-006078,vehiculos,2025-09-01,2026-08-29,664.53,16613.17,830.66,agencia,Guayaquil,mora
POL-03583,ASEG-006305,vida,2022-11-13,2024-09-27,2569.87,64246.81,3212.34,directo,Quito,vigente
POL-03584,ASEG-000802,hogar,2019-09-16,2020-10-23,2804.61,70115.21,3505.76,broker,Manta,vencida
POL-03585,ASEG-009763,hogar,2020-01-19,2021-04-18,937.09,23427.2,1171.36,digital,Manta,suspendida
POL-03586,ASEG-010715,vida,2019-01-01,2019-06-08,2381.94,59548.48,2977.42,agencia,Quito,mora
POL-03587,ASEG-005923,vehiculos,2023-03-09,2024-05-19,304.06,7601.46,380.07,directo,Quito,vigente
POL-03588,ASEG-004462,hogar,2021-09-03,2023-01-17,1049.67,26241.74,1312.09,broker,Manta,vencida
POL-03589,ASEG-007494,hogar,2023-01-27,2024-07-26,439.2,10980.05,549.0,digital,Manta,suspendida
POL-03590,ASEG-004687,vehiculos,2021-03-26,2022-02-08,1879.57,46989.36,2349.47,agencia,Quito,mora
POL-03591,ASEG-009091,vida,2020-07-10,2021-03-02,2658.09,66452.17,3322.61,directo,Quito,vigente
POL-03592,ASEG-002066,vehiculos,2022-12-25,2024-02-12,546.38,13659.46,682.97,broker,Guayaquil,vencida
POL-03593,ASEG-010753,vehiculos,2026-02-09,2026-12-13,1783.64,44590.96,2229.55,digital,Quito,suspendida
POL-03594,ASEG-012013,hogar,2025-10-14,2026-11-05,515.97,12899.26,644.96,agencia,Manta,mora
POL-03595,ASEG-011885,vida,2022-10-03,2023-06-22,1979.97,49499.14,2474.96,directo,Quito,vigente
POL-03596,ASEG-010345,hogar,2023-01-29,2023-08-29,533.6,13340.08,667.0,broker,Manta,vencida
POL-03597,ASEG-009768,vehiculos,2022-11-28,2023-06-16,472.2,11804.99,590.25,digital,Guayaquil,suspendida
POL-03598,ASEG-007310,vehiculos,2022-07-13,2024-01-24,256.24,6406.12,320.31,agencia,Guayaquil,mora
POL-03599,ASEG-010598,generales,2019-01-17,2019-06-08,1863.33,46583.17,2329.16,directo,Cuenca,vigente
POL-03600,ASEG-001383,vehiculos,2024-03-03,2024-08-04,1685.24,42130.91,2106.55,broker,Guayaquil,vencida
POL-03601,ASEG-004166,vehiculos,2021-01-05,2021-12-23,165.97,4149.16,207.46,digital,Quito,suspendida
POL-03602,ASEG-002549,vehiculos,2025-06-06,2026-10-31,1541.77,38544.35,1927.22,agencia,Quito,mora
POL-03603,ASEG-000802,salud,2024-09-24,2025-07-19,2863.34,71583.42,3579.17,directo,Cuenca,vigente
POL-03604,ASEG-006321,vehiculos,2018-11-03,2020-01-29,980.32,24507.91,1225.4,broker,Guayaquil,vencida
POL-03605,ASEG-007487,hogar,2022-09-07,2023-01-30,1835.35,45883.8,2294.19,digital,Manta,suspendida
POL-03606,ASEG-008249,vehiculos,2023-01-20,2024-02-19,894.46,22361.6,1118.08,agencia,Guayaquil,mora
POL-03607,ASEG-007549,hogar,2021-02-15,2022-07-08,381.56,9539.08,476.95,directo,Manta,vigente
POL-03608,ASEG-000565,vehiculos,2023-12-04,2025-04-10,581.96,14548.99,727.45,broker,Quito,vencida
POL-03609,ASEG-005605,vehiculos,2019-11-25,2020-11-25,253.7,6342.58,317.13,digital,Guayaquil,suspendida
POL-03610,ASEG-011143,hogar,2026-09-01,2027-09-06,564.59,14114.71,705.74,agencia,Manta,mora
POL-03611,ASEG-008947,hogar,2024-07-19,2025-11-09,485.23,12130.67,606.53,directo,Manta,vigente
POL-03612,ASEG-011580,salud,2022-11-20,2024-08-25,40.0,1000.0,50.0,broker,Cuenca,vencida
POL-03613,ASEG-009583,hogar,2019-06-01,2020-02-06,2621.16,65528.93,3276.45,digital,Manta,suspendida
POL-03614,ASEG-010229,vehiculos,2021-09-04,2023-04-15,2151.69,53792.34,2689.62,agencia,Guayaquil,mora
POL-03615,ASEG-011771,vida,2020-06-08,2020-07-07,1843.52,46087.94,2304.4,directo,Quito,vigente
POL-03616,ASEG-009013,vehiculos,2020-06-27,2021-05-21,718.63,17965.78,898.29,broker,Quito,vencida
POL-03617,ASEG-009472,vida,2018-10-04,2020-02-17,2009.87,50246.69,2512.33,digital,Quito,suspendida
POL-03618,ASEG-002080,vehiculos,2024-04-08,2024-11-20,382.16,9553.9,477.7,agencia,Guayaquil,mora
POL-03619,ASEG-007582,hogar,2021-12-27,2023-10-26,1598.63,39965.83,1998.29,directo,Manta,vigente
POL-03620,ASEG-005450,vida,2025-11-17,2026-06-13,2846.83,71170.84,3558.54,broker,Quito,vencida
POL-03621,ASEG-006967,salud,2021-01-22,2021-07-21,812.51,20312.82,1015.64,digital,Cuenca,suspendida
POL-03622,ASEG-005737,salud,2020-01-09,2020-05-01,894.38,22359.42,1117.97,agencia,Cuenca,mora
POL-03623,ASEG-004947,salud,2025-09-09,2026-06-02,1408.79,35219.71,1760.99,directo,Cuenca,vigente
POL-03624,ASEG-002484,vehiculos,2025-03-10,2025-09-28,676.09,16902.3,845.12,broker,Guayaquil,vencida
POL-03625,ASEG-008292,vehiculos,2024-12-28,2025-09-14,631.51,15787.67,789.38,digital,Guayaquil,suspendida
POL-03626,ASEG-010038,vehiculos,2018-11-30,2020-05-01,2238.67,55966.63,2798.33,agencia,Guayaquil,mora
POL-03627,ASEG-003569,vida,2021-01-03,2022-03-12,1775.31,44382.78,2219.14,directo,Quito,vigente
POL-03628,ASEG-009669,vehiculos,2022-12-16,2024-06-26,1255.8,31394.89,1569.74,broker,Quito,vencida
POL-03629,ASEG-007103,generales,2020-04-15,2020-10-01,2164.56,54114.08,2705.7,digital,Guayaquil,suspendida
POL-03630,ASEG-003948,vehiculos,2024-12-04,2026-06-22,725.08,18127.06,906.35,agencia,Quito,mora
POL-03631,ASEG-006053,vida,2022-05-31,2022-10-09,2682.82,67070.46,3353.52,directo,Quito,vigente
POL-03632,ASEG-011426,vida,2019-03-14,2019-11-01,2501.97,62549.17,3127.46,broker,Quito,vencida
POL-03633,ASEG-010865,salud,2020-01-11,2020-07-20,43.03,1075.79,53.79,digital,Cuenca,suspendida
POL-03634,ASEG-011050,vida,2025-02-18,2025-04-08,2104.32,52607.92,2630.4,agencia,Quito,mora
POL-03635,ASEG-008563,vehiculos,2023-04-01,2023-12-23,489.54,12238.62,611.93,directo,Quito,vigente
POL-03636,ASEG-001434,hogar,2025-12-26,2026-08-07,614.89,15372.37,768.62,broker,Manta,vencida
POL-03637,ASEG-012189,vehiculos,2021-06-04,2022-01-18,939.16,23479.04,1173.95,digital,Quito,suspendida
POL-03638,ASEG-003221,hogar,2021-06-15,2022-02-26,367.93,9198.23,459.91,agencia,Manta,mora
POL-03639,ASEG-002811,generales,2024-01-23,2025-01-21,1147.57,28689.17,1434.46,directo,Guayaquil,vigente
POL-03640,ASEG-008820,vehiculos,2020-08-26,2021-03-12,1001.29,25032.31,1251.62,broker,Quito,vencida
POL-03641,ASEG-002487,salud,2026-03-24,2027-05-14,1817.53,45438.37,2271.92,digital,Cuenca,suspendida
POL-03642,ASEG-007353,vida,2024-08-06,2025-06-07,2527.87,63196.86,3159.84,agencia,Quito,mora
POL-03643,ASEG-003907,vehiculos,2021-07-13,2022-05-31,1084.44,27111.12,1355.56,directo,Guayaquil,vigente
POL-03644,ASEG-010187,salud,2024-03-24,2024-12-02,1706.83,42670.84,2133.54,broker,Cuenca,vencida
POL-03646,ASEG-006250,vehiculos,2026-06-10,2027-03-09,771.55,19288.63,964.43,digital,Guayaquil,suspendida
POL-03647,ASEG-003610,vehiculos,2021-02-06,2022-07-08,261.36,6534.08,326.7,agencia,Quito,mora
POL-03648,ASEG-004646,vehiculos,2022-09-26,2023-12-07,966.65,24166.32,1208.32,directo,Quito,vigente
POL-03649,ASEG-004609,vehiculos,2024-06-06,2024-12-01,1882.64,47066.12,2353.31,broker,Guayaquil,vencida
POL-03650,ASEG-001004,vehiculos,2021-01-28,2022-12-22,419.57,10489.37,524.47,digital,Quito,suspendida
POL-03651,ASEG-004063,salud,2025-11-10,2027-08-08,263.98,6599.57,329.98,agencia,Cuenca,mora
POL-03652,ASEG-007214,vida,2019-09-08,2020-09-29,2551.62,63790.54,3189.53,directo,Quito,vigente
POL-03653,ASEG-000308,vehiculos,2019-12-30,2021-06-14,1726.54,43163.42,2158.17,broker,Guayaquil,vencida
POL-03654,ASEG-001134,vehiculos,2022-10-08,2024-05-14,1032.54,25813.45,1290.67,digital,Guayaquil,suspendida
POL-03655,ASEG-002910,vehiculos,2021-02-13,2021-12-13,1824.73,45618.35,2280.92,agencia,Quito,mora
POL-03656,ASEG-010940,generales,2024-01-24,2025-01-20,1498.54,37463.57,1873.18,directo,Guayaquil,vigente
POL-03657,ASEG-010489,generales,2023-02-08,2023-10-29,2269.36,56733.9,2836.7,broker,Guayaquil,vencida
POL-03658,ASEG-005040,hogar,2019-11-24,2021-01-27,506.47,12661.72,633.09,digital,Manta,suspendida
POL-03659,ASEG-001324,vehiculos,2026-09-11,2026-11-18,956.39,23909.82,1195.49,agencia,Guayaquil,mora
POL-03660,ASEG-010255,vehiculos,2018-03-22,2020-01-10,690.55,17263.81,863.19,directo,Guayaquil,vigente
POL-03661,ASEG-005234,hogar,2020-04-05,2021-04-07,2204.68,55117.12,2755.86,broker,Manta,vencida
POL-03662,ASEG-005686,vehiculos,2020-08-06,2021-05-17,1823.83,45595.7,2279.78,digital,Guayaquil,suspendida
POL-03663,ASEG-001533,hogar,2025-09-11,2026-10-09,826.72,20668.04,1033.4,agencia,Manta,mora
POL-03664,ASEG-005772,salud,2020-09-08,2021-08-27,888.96,22223.98,1111.2,directo,Cuenca,vigente
POL-03665,ASEG-010834,vehiculos,2018-01-26,2019-02-09,1089.59,27239.82,1361.99,broker,Quito,vencida
POL-03666,ASEG-000650,vida,2020-11-17,2021-08-12,2368.67,59216.74,2960.84,digital,Quito,suspendida
POL-03668,ASEG-010115,vehiculos,2022-09-19,2023-07-01,2499.26,62481.55,3124.08,agencia,Guayaquil,mora
POL-03669,ASEG-005998,vida,2019-07-16,2020-08-18,1925.75,48143.64,2407.18,directo,Quito,vigente
POL-03670,ASEG-001907,vehiculos,2023-12-16,2025-02-13,858.78,21469.43,1073.47,broker,Guayaquil,vencida
POL-03671,ASEG-009195,vehiculos,2026-10-12,2027-03-06,2026.19,50654.87,2532.74,digital,Guayaquil,suspendida
POL-03672,ASEG-000283,vida,2024-06-16,2025-08-06,2270.58,56764.45,2838.22,agencia,Quito,mora
POL-03673,ASEG-011644,vida,2024-07-29,2025-04-21,2591.26,64781.4,3239.07,directo,Quito,vigente
POL-03674,ASEG-011434,hogar,2025-06-17,2026-05-09,1791.29,44782.3,2239.12,broker,Manta,vencida
POL-03675,ASEG-010447,vehiculos,2024-08-02,2025-06-17,1272.43,31810.8,1590.54,digital,Guayaquil,suspendida
POL-03676,ASEG-006096,vehiculos,2021-06-18,2021-08-02,803.04,20075.93,1003.8,agencia,Quito,mora
POL-03677,ASEG-010284,vehiculos,2021-01-26,2021-11-06,258.37,6459.19,322.96,directo,Guayaquil,vigente
POL-03678,ASEG-004791,vehiculos,2025-06-30,2026-12-29,1002.26,25056.54,1252.83,broker,Guayaquil,vencida
POL-03679,ASEG-002967,vehiculos,2025-10-06,2026-06-05,401.88,10047.05,502.35,digital,Guayaquil,suspendida
POL-03680,ASEG-010061,salud,2023-04-22,2023-08-28,2072.6,51814.92,2590.75,agencia,Cuenca,mora
POL-03681,ASEG-006299,vehiculos,2022-08-06,2023-05-03,1540.41,38510.29,1925.51,directo,Guayaquil,vigente
POL-03682,ASEG-001401,vehiculos,2024-05-27,2024-10-27,1902.0,47549.9,2377.5,broker,Guayaquil,vencida
POL-03683,ASEG-010415,hogar,2022-08-14,2023-02-15,1491.38,37284.48,1864.22,digital,Manta,suspendida
POL-03684,ASEG-012171,vehiculos,2026-06-15,2027-05-22,1141.93,28548.3,1427.42,agencia,Guayaquil,mora
POL-03685,ASEG-010687,salud,2026-02-03,2026-10-20,44.18,1104.54,55.23,directo,Cuenca,vigente
POL-03686,ASEG-009709,salud,2023-03-02,2024-07-20,411.4,10284.94,514.25,broker,Cuenca,vencida
POL-03687,ASEG-006304,hogar,2022-10-16,2023-10-02,2723.16,68079.0,3403.95,digital,Manta,suspendida
POL-03688,ASEG-005154,hogar,2024-08-13,2025-02-05,467.11,11677.69,583.88,agencia,Manta,mora
POL-03689,ASEG-001584,vehiculos,2025-02-28,2026-04-21,595.36,14883.91,744.2,directo,Quito,vigente
POL-03690,ASEG-011462,hogar,2025-11-01,2026-07-07,2123.42,53085.46,2654.27,broker,Manta,vencida
POL-03691,ASEG-009359,vida,2020-11-30,2022-08-23,1938.15,48453.83,2422.69,digital,Quito,suspendida
POL-03692,ASEG-003302,vehiculos,2021-07-23,2022-07-27,703.26,17581.46,879.07,agencia,Guayaquil,mora
POL-03693,ASEG-009729,hogar,2019-11-04,2020-06-15,493.82,12345.53,617.28,directo,Manta,vigente
POL-03694,ASEG-003047,vida,2018-08-08,2020-02-19,1915.44,47886.08,2394.3,broker,Quito,vencida
POL-03695,ASEG-008382,vehiculos,2024-03-11,2025-01-30,418.81,10470.29,523.51,digital,Guayaquil,suspendida
POL-03696,ASEG-006068,generales,2026-07-20,2027-03-06,227.02,5675.52,283.78,agencia,Guayaquil,mora
POL-03697,ASEG-006390,salud,2020-12-22,2021-12-05,1504.22,37605.53,1880.28,directo,Cuenca,vigente
POL-03698,ASEG-002809,vida,2026-03-04,2026-10-03,1920.81,48020.16,2401.01,broker,Quito,vencida
POL-03699,ASEG-007838,vehiculos,2024-07-19,2026-05-12,854.75,21368.63,1068.43,digital,Guayaquil,suspendida
POL-03700,ASEG-008483,vehiculos,2019-07-06,2020-11-18,777.65,19441.36,972.07,agencia,Quito,mora
POL-03701,ASEG-006100,vida,2021-06-29,2022-06-27,2690.33,67258.22,3362.91,directo,Quito,vigente
POL-03702,ASEG-004270,vehiculos,2019-09-18,2020-09-05,911.46,22786.4,1139.32,broker,Quito,vencida
POL-03703,ASEG-004390,vida,2023-02-21,2024-03-27,1804.33,45108.23,2255.41,digital,Quito,suspendida
POL-03704,ASEG-005077,vehiculos,2021-05-29,2022-07-14,1723.0,43075.1,2153.76,agencia,Guayaquil,mora
POL-03705,ASEG-001677,vehiculos,2024-02-18,2024-10-06,1683.61,42090.26,2104.51,directo,Quito,vigente
POL-03706,ASEG-007273,vehiculos,2020-12-23,2021-12-20,524.65,13116.24,655.81,broker,Quito,vencida
POL-03707,ASEG-003587,vehiculos,2023-07-08,2025-01-10,822.17,20554.36,1027.72,digital,Guayaquil,suspendida
POL-03708,ASEG-009189,generales,2024-06-25,2025-07-14,1191.64,29790.88,1489.54,agencia,Cuenca,mora
POL-03709,ASEG-003673,salud,2019-06-06,2021-04-22,699.98,17499.56,874.98,directo,Cuenca,vigente
POL-03710,ASEG-007789,vehiculos,2021-06-24,2022-12-19,2788.93,69723.3,3486.17,broker,Quito,vencida
POL-03711,ASEG-009447,vehiculos,2020-04-10,2022-01-15,205.25,5131.36,256.57,digital,Guayaquil,suspendida
POL-03712,ASEG-001457,salud,2023-07-26,2024-09-02,2110.69,52767.25,2638.36,agencia,Cuenca,mora
POL-03713,ASEG-002353,salud,2026-05-30,2027-07-01,2648.13,66203.17,3310.16,directo,Cuenca,vigente
POL-03714,ASEG-012288,vehiculos,2023-10-07,2025-02-11,390.05,9751.34,487.57,broker,Guayaquil,vencida
POL-03715,ASEG-007757,generales,2025-04-11,2025-03-19,267.7,6692.6,334.63,digital,Guayaquil,suspendida
POL-03716,ASEG-012468,generales,2021-10-18,2023-02-21,988.39,24709.72,1235.49,agencia,Guayaquil,mora
POL-03717,ASEG-007322,salud,2024-08-04,2025-12-02,40.0,1000.0,50.0,directo,Cuenca,vigente
POL-03718,ASEG-005682,hogar,2023-04-10,2024-02-20,2220.68,55517.11,2775.86,broker,Manta,vencida
POL-03719,ASEG-006809,vehiculos,2020-04-10,2020-04-04,488.9,12222.62,611.13,digital,Guayaquil,suspendida
POL-03720,ASEG-004164,vehiculos,2019-06-28,2019-07-14,2722.22,68055.47,3402.77,agencia,Guayaquil,mora
POL-03721,ASEG-006470,vehiculos,2022-06-18,2023-07-05,1890.46,47261.39,2363.07,directo,Quito,vigente
POL-03722,ASEG-004418,generales,2026-02-25,2026-06-21,201.88,5046.88,252.34,broker,Cuenca,vencida
POL-03723,ASEG-010478,salud,2020-08-31,2021-04-25,54.12,1353.12,67.66,digital,Cuenca,suspendida
POL-03724,ASEG-002009,vida,2020-10-25,2021-04-19,1812.9,45322.57,2266.13,agencia,Quito,mora
POL-03725,ASEG-001345,vida,2023-05-31,2024-09-27,2797.45,69936.3,3496.82,directo,Quito,vigente
POL-03726,ASEG-001195,generales,2023-10-21,2024-09-20,1959.67,48991.64,2449.58,broker,Cuenca,vencida
POL-03727,ASEG-001717,vehiculos,2023-07-17,2025-01-07,510.1,12752.54,637.63,digital,Guayaquil,suspendida
POL-03728,ASEG-007126,vehiculos,2023-04-14,2024-07-31,1727.35,43183.82,2159.19,agencia,Guayaquil,mora
POL-03729,ASEG-007317,vehiculos,2025-11-27,2027-02-20,1325.2,33129.89,1656.49,directo,Quito,vigente
POL-03731,ASEG-012278,vehiculos,2022-09-11,2024-05-05,438.21,10955.35,547.77,broker,Quito,vencida
POL-03732,ASEG-009755,vehiculos,2018-05-17,2019-01-06,334.68,8366.98,418.35,digital,Guayaquil,suspendida
POL-03733,ASEG-008700,vehiculos,2025-01-29,2026-09-19,222.89,5572.31,278.62,agencia,Guayaquil,mora
